,Survey_ID,p_change,r_effect,black,white,native,asian,hawaiian,other_race,unsure_race,latinx,age,gender,inBTM,fsttopic,sndtopic,trdtopic
1363,3715,i am person,not sure,False,False,True,False,False,False,False,True,46-55,Man,True,topic 5,topic 6,topic 2
1364,3719,i thank is full of,i dont care what your race is i am a white i look at a or and how they decide what i thank of them,False,False,False,False,False,True,False,False,66+,Prefer not to say,True,topic 4,topic 3,topic 6
1365,3724,being made me see people from all and it me to look at from different and i feel like it me to not listen to most other on because most people just go along with what want to hear or think that unless the government is giving them something for nothing then its no good it me to want to fix the and get the out that havent hurt no1 and see our system fixed,well as far as border security and other that involve race i feel that it me not to feel like my people or whatever are being because of it also being a white male i dont have the luxury of just saying that someone is racist so what they say so if i have an opinion on something it to be more in the knowledge of the situation instead of a racial cop out,False,True,False,False,False,False,False,False,26-35,Man,True,topic 1,topic 2,topic 4
1366,3726,i believe there should be better for and because people are getting too much time for their crime that doesnt make sense,because if your one particular race you tend to get with more then the other race,False,False,False,False,False,True,False,True,26-35,Man,True,topic 1,topic 5,topic 2
1367,3732,since been down,you belive what you belive no matter who you are,True,False,False,False,False,False,False,False,56-65,Man,True,topic 6,topic 5,topic 3
1368,3733,its give one his and let him be even if he was or in the wrong his healing can begin and so may his family and society there is not a line that is good on one side and bad on the other the them start with the power when they were us that power lead to the corruption that made them them,i speak my truth quietly to try to inform one whom one would think would be more to subscribe to a view due to action and rarely is the case and a pice of the fear or hate is present in a,True,True,False,True,False,True,False,False,26-35,Man,True,topic 1,topic 5,topic 4
1369,3736,prior to i like many that people in prison where simply the rotten i didnt know how hurt often far more them than the inmate emotionally health wise and financially i didnt realize how over the system was also i have far more time to pay attention to politics as face it what else do i have to do,incidentally the previous previous question about voting i believe should not be to but i whole heartedly believe that once out of prison even if still on paper all should be to vote else ex become less than human and unable to affect their future at the ballot box and barred from peaceful protest as if the protest being peaceful the felon will be far more than a normal citizen as to my race and politics i am white and conservative what some may think of my demographic i have a love and respect for all and want to see all equally though i differ on how that is,False,True,False,False,False,False,False,False,46-55,Man,True,topic 6,topic 5,topic 3
1370,3738,i didnt care before didnt even know who was rep or now i know and understand the importance it in our country,race none to me we are all and make and are wrong about some i base my and support those who hold to,False,True,True,False,False,False,False,False,36-45,Man,True,topic 4,topic 1,topic 2
1371,3740,need a bracket in system and can easily now play rape and once a victim of is a way for most to keep on with out ever being at get out of legal system card a flaw its to engage in sex with a 16 year old but god for bid you send or a naked flick by the chick child another up way to just get a conviction dont care if if you was first walking do to them being you locked up rate they take all your by 20 plus to make it look they make in longer,to my own kind,False,False,False,True,False,False,False,True,26-35,Man,True,topic 5,topic 4,topic 6
1372,3742,nope_ùä,good i actually meant to hit somewhat the reason i believe that is because always see from the in and from the striving to fit in with most of the time it directly to do with race,True,False,False,False,False,True,False,False,36-45,Man,True,topic 3,topic 4,topic 6
